date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindDir_10m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct
2006-07-20,kalinditi_001,-1.065,38.025,4.446,2.3959,2.5634,6.1121,0.9,2.81,163.8,22.09,28.77,16.99,61.6,0.09,82.96
2006-07-21,kalinditi_001,-1.065,38.025,4.3812,2.8519,2.389,6.2078,0.93,2.9,160.1,22.45,29.97,15.76,61.56,0.15,82.97
2006-07-22,kalinditi_001,-1.065,38.025,4.315,1.8578,2.9261,6.0226,1.03,3.1,160.5,22.55,29.54,16.64,63.0,0.11,97.07
2006-07-23,kalinditi_001,-1.065,38.025,4.1966,1.6315,2.6208,6.1392,1.14,3.44,160.7,22.19,28.33,16.66,62.65,0.05,78.32
2006-07-24,kalinditi_001,-1.065,38.025,5.9945,5.5157,2.0074,6.3055,1.1,3.37,162.9,22.42,30.27,15.19,59.26,0.01,39.62
2006-07-25,kalinditi_001,-1.065,38.025,6.0751,5.6695,1.8228,6.4795,1.29,3.82,161.4,22.42,30.67,15.94,59.13,0.02,27.46
2006-07-26,kalinditi_001,-1.065,38.025,4.6171,2.4504,2.6918,6.4006,1.22,3.55,159.7,21.8,29.36,16.62,61.41,0.26,80.35
2006-07-27,kalinditi_001,-1.065,38.025,2.693,1.295,1.7441,6.2506,1.25,3.6,163.8,21.5,27.97,15.98,63.09,0.13,96.56
2006-07-28,kalinditi_001,-1.065,38.025,3.9029,1.2173,2.3938,6.3785,1.41,4.05,164.7,21.67,28.79,16.91,62.06,0.46,96.89
2006-07-29,kalinditi_001,-1.065,38.025,5.4466,3.5371,2.3563,6.3835,1.41,4.02,166.7,21.39,29.21,14.92,62.46,0.18,66.73
2006-07-30,kalinditi_001,-1.065,38.025,3.8736,0.9326,2.61,6.6883,1.35,3.81,161.5,22.08,28.88,16.27,62.3,0.1,91.17
2006-07-31,kalinditi_001,-1.065,38.025,4.8674,3.5395,2.7425,6.6708,1.35,3.71,163.5,22.0,29.48,16.23,63.83,0.1,78.03
2006-08-01,kalinditi_001,-1.065,38.025,5.4396,3.509,2.6436,6.5947,1.23,3.34,160.1,22.27,30.64,15.37,60.82,0.05,76.67
2006-08-02,kalinditi_001,-1.065,38.025,6.2909,5.9047,2.2903,6.5978,0.93,2.51,157.1,22.35,29.47,16.98,60.37,0.04,66.56
2006-08-03,kalinditi_001,-1.065,38.025,5.5898,3.7843,2.741,6.5719,1.07,2.82,154.0,23.35,31.43,16.91,60.22,0.11,64.08
2006-08-04,kalinditi_001,-1.065,38.025,5.5142,4.8607,2.8618,6.0845,0.81,2.17,162.0,22.7,29.3,17.66,64.42,1.99,91.22
2006-08-05,kalinditi_001,-1.065,38.025,4.0291,0.9062,2.7684,6.3761,0.98,2.6,151.4,22.86,29.8,17.19,63.99,1.46,99.35
2006-08-06,kalinditi_001,-1.065,38.025,3.3941,0.6389,2.3834,6.3962,1.21,3.14,152.8,22.45,28.92,18.04,70.08,2.07,99.43
2006-08-07,kalinditi_001,-1.065,38.025,4.3282,0.9898,2.9383,6.4476,1.49,3.85,160.1,22.03,28.35,16.87,67.39,0.76,97.69
2006-08-08,kalinditi_001,-1.065,38.025,3.5748,0.9235,2.3815,6.7066,1.58,4.02,161.0,21.83,28.15,17.31,68.28,0.36,98.13
2006-08-09,kalinditi_001,-1.065,38.025,4.0781,1.727,2.2495,6.6934,1.43,3.58,161.1,22.17,29.88,15.76,64.11,0.12,91.95
2006-08-10,kalinditi_001,-1.065,38.025,6.0168,4.7064,2.2051,6.7142,1.69,4.21,157.6,22.53,30.46,17.09,61.7,0.17,57.26
2006-08-11,kalinditi_001,-1.065,38.025,4.7947,1.9598,2.8951,6.9286,1.59,3.91,161.5,21.99,29.38,16.14,65.18,0.12,72.34
2006-08-12,kalinditi_001,-1.065,38.025,5.0078,2.1722,2.987,6.9698,1.66,4.05,162.5,21.96,29.98,15.82,60.02,0.11,75.29
2006-08-13,kalinditi_001,-1.065,38.025,6.6542,6.1394,1.8902,7.0238,1.6,3.9,168.7,21.93,31.06,13.67,57.06,0.04,46.11
2006-08-14,kalinditi_001,-1.065,38.025,5.4636,3.4402,2.6419,7.0279,1.67,3.97,163.0,21.97,29.91,15.76,62.38,0.19,64.52
2006-08-15,kalinditi_001,-1.065,38.025,7.0044,7.3517,1.5288,7.1424,1.61,3.8,165.5,22.08,30.75,15.8,55.23,0.0,25.41
2006-08-16,kalinditi_001,-1.065,38.025,5.899,4.8146,2.334,7.0334,1.73,4.01,158.0,22.89,31.37,16.69,64.32,0.33,57.73
2006-08-17,kalinditi_001,-1.065,38.025,4.092,2.0098,2.5714,6.9804,1.87,4.33,159.5,22.39,30.02,16.94,63.51,0.41,76.99
2006-08-18,kalinditi_001,-1.065,38.025,6.5362,5.6534,2.322,7.1837,1.68,3.89,159.5,21.89,30.48,15.46,59.54,0.34,55.26
2006-08-19,kalinditi_001,-1.065,38.025,6.9802,6.9122,1.7772,7.1018,1.72,3.99,163.1,21.98,30.83,15.66,56.31,0.01,27.04
2006-08-20,kalinditi_001,-1.065,38.025,6.4738,5.5716,2.3765,7.0183,1.55,3.65,164.2,21.62,30.39,14.39,54.34,0.04,34.44
2006-08-21,kalinditi_001,-1.065,38.025,3.9199,1.5972,2.5219,7.171,1.79,4.16,162.8,22.32,31.19,15.87,59.67,0.08,65.09
2006-08-22,kalinditi_001,-1.065,38.025,4.8461,1.7585,3.0499,6.9286,1.55,3.58,163.3,22.1,30.8,15.66,58.47,0.07,58.06
2006-08-23,kalinditi_001,-1.065,38.025,6.6238,6.7711,2.0693,6.894,1.79,4.16,165.5,22.44,30.95,16.25,53.48,0.05,52.12
2006-08-24,kalinditi_001,-1.065,38.025,4.3193,1.6673,2.6616,7.0524,1.47,3.4,160.5,21.9,29.62,15.46,63.83,0.14,76.54
2006-08-25,kalinditi_001,-1.065,38.025,4.1088,1.008,2.7547,6.9598,1.34,3.09,154.1,22.3,31.01,15.7,61.92,0.33,80.3
2006-08-26,kalinditi_001,-1.065,38.025,4.9745,2.1948,2.7732,6.7646,1.3,3.0,149.9,22.82,30.74,16.77,63.91,1.1,67.8
2006-08-27,kalinditi_001,-1.065,38.025,5.9273,4.3961,2.2284,6.8959,1.48,3.45,160.2,23.12,31.19,16.71,59.88,0.72,33.54
2006-08-28,kalinditi_001,-1.065,38.025,3.8242,1.0318,2.5426,6.9751,1.57,3.7,159.7,22.71,30.69,17.15,62.58,1.0,82.25
2006-08-29,kalinditi_001,-1.065,38.025,6.287,4.3548,2.3422,7.1436,1.63,3.79,150.6,23.07,30.79,17.17,64.98,0.14,47.22
2006-08-30,kalinditi_001,-1.065,38.025,4.6805,1.5098,2.8421,7.1299,1.55,3.61,152.8,23.45,31.63,17.19,61.5,0.07,70.22
2006-08-31,kalinditi_001,-1.065,38.025,6.6127,5.359,2.1924,7.1695,1.66,3.94,158.3,23.79,32.47,15.95,60.32,0.34,52.02
2006-09-01,kalinditi_001,-1.065,38.025,4.3598,3.0547,1.9505,7.1323,2.0,4.71,157.6,23.25,30.62,17.88,65.43,0.43,79.67
2006-09-02,kalinditi_001,-1.065,38.025,6.9499,6.1999,2.041,7.2698,1.66,3.94,157.7,22.72,30.98,15.63,59.14,0.01,33.79
2006-09-03,kalinditi_001,-1.065,38.025,6.139,4.6704,2.3983,7.3582,1.8,4.23,153.5,22.18,30.22,15.83,59.54,0.07,61.99
2006-09-04,kalinditi_001,-1.065,38.025,4.6802,1.7047,2.766,7.3373,1.82,4.29,160.0,22.17,29.98,15.33,62.35,0.85,85.28
2006-09-05,kalinditi_001,-1.065,38.025,4.0049,2.0834,2.3143,7.2811,1.86,4.41,162.6,22.54,30.7,16.4,59.38,0.21,82.29
2006-09-06,kalinditi_001,-1.065,38.025,6.7056,5.3784,2.3326,7.3872,1.69,3.98,160.7,22.2,30.54,15.87,57.55,0.06,45.4
2006-09-07,kalinditi_001,-1.065,38.025,3.9266,1.4525,2.449,7.2353,1.7,3.98,160.0,22.5,31.12,15.75,58.68,0.07,88.91
2006-09-08,kalinditi_001,-1.065,38.025,4.7479,2.5752,2.4684,7.1837,1.83,4.31,158.3,22.0,29.31,15.98,57.96,0.05,69.54
2006-09-09,kalinditi_001,-1.065,38.025,4.7088,2.107,2.7816,7.3202,1.81,4.27,158.6,22.03,29.55,15.65,59.02,0.11,74.74
2006-09-10,kalinditi_001,-1.065,38.025,6.367,5.3549,2.1209,7.2408,1.74,4.11,162.7,21.96,29.8,14.91,55.82,0.01,44.25
2006-09-11,kalinditi_001,-1.065,38.025,6.3588,5.124,2.1473,7.2175,1.58,3.73,160.9,21.86,30.11,15.52,56.48,0.04,42.03
2006-09-12,kalinditi_001,-1.065,38.025,6.4267,4.5554,2.6086,7.1647,1.5,3.56,156.9,22.58,30.44,15.34,55.65,0.04,43.58
2006-09-13,kalinditi_001,-1.065,38.025,5.2368,2.0923,2.8769,7.1575,1.59,3.77,158.5,23.23,31.66,15.77,56.48,0.01,65.13
2006-09-14,kalinditi_001,-1.065,38.025,5.3446,3.0778,2.5267,7.0771,1.73,4.09,157.9,23.53,31.57,17.23,61.96,0.16,63.22
2006-09-15,kalinditi_001,-1.065,38.025,5.7893,4.0286,2.424,7.2156,1.65,3.87,155.5,24.05,32.29,17.58,59.03,0.07,66.24
2006-09-16,kalinditi_001,-1.065,38.025,6.8016,5.6736,2.3134,7.325,1.56,3.72,154.1,24.04,32.34,16.67,54.65,0.03,44.69
2006-09-17,kalinditi_001,-1.065,38.025,6.66,5.1365,2.3518,7.3363,1.42,3.42,154.8,24.38,33.17,17.09,54.69,0.01,35.26
2006-09-18,kalinditi_001,-1.065,38.025,6.4824,4.4628,2.8848,7.4911,1.37,3.35,155.0,24.73,33.12,17.32,60.74,1.49,43.28
2006-09-19,kalinditi_001,-1.065,38.025,6.2542,3.8414,2.916,7.4364,1.28,3.15,140.0,25.23,33.82,18.66,64.19,2.05,66.85
2006-09-20,kalinditi_001,-1.065,38.025,4.373,1.6138,2.5738,7.2358,1.54,3.89,147.3,24.05,31.45,18.84,67.42,3.21,79.91
2006-09-21,kalinditi_001,-1.065,38.025,5.3496,2.2061,3.2059,7.2326,1.51,3.85,158.1,23.46,31.72,17.74,61.41,0.11,48.7
2006-09-22,kalinditi_001,-1.065,38.025,7.0387,6.1555,2.2054,7.482,1.48,3.86,167.2,22.63,31.28,15.91,55.89,0.04,31.72
2006-09-23,kalinditi_001,-1.065,38.025,5.3263,1.7801,3.2633,7.2475,1.53,4.03,157.4,22.79,30.39,17.44,61.91,0.07,70.6
2006-09-24,kalinditi_001,-1.065,38.025,6.3187,4.4258,2.7158,7.2365,1.44,3.83,154.4,23.25,31.47,17.13,54.65,0.02,43.31
2006-09-25,kalinditi_001,-1.065,38.025,6.5258,5.1298,2.5882,7.3589,1.29,3.48,155.2,22.98,31.5,15.91,55.54,0.0,34.99
2006-09-26,kalinditi_001,-1.065,38.025,5.9398,3.9631,2.5428,7.435,1.22,3.33,150.9,23.61,32.41,17.23,56.43,0.01,36.22
2006-09-27,kalinditi_001,-1.065,38.025,7.2869,6.9,1.8098,7.3915,1.15,3.18,149.5,23.71,32.7,16.69,53.82,0.01,5.0
2006-09-28,kalinditi_001,-1.065,38.025,6.7831,5.7523,1.9174,7.3109,1.34,3.79,158.9,23.66,33.15,15.84,60.32,2.12,34.72
2006-09-29,kalinditi_001,-1.065,38.025,5.1199,3.0523,2.4463,7.4251,1.23,3.51,151.7,23.48,30.48,18.87,72.48,6.44,80.71
2006-09-30,kalinditi_001,-1.065,38.025,5.4439,2.7274,2.8534,7.4064,1.16,3.37,153.8,23.21,31.06,18.15,70.3,2.17,60.21
2006-10-01,kalinditi_001,-1.065,38.025,7.1554,6.4666,1.9195,7.3661,1.05,3.08,153.7,23.32,32.36,16.86,62.17,0.13,42.91
2006-10-02,kalinditi_001,-1.065,38.025,7.0774,6.3953,1.9951,7.4381,0.89,2.66,142.3,23.2,32.23,16.6,63.67,0.48,37.83
2006-10-03,kalinditi_001,-1.065,38.025,6.2882,4.6747,2.3448,7.4321,0.86,2.62,140.1,24.23,33.14,17.57,65.95,0.66,46.49
2006-10-04,kalinditi_001,-1.065,38.025,7.1165,6.5786,1.986,7.5168,0.93,2.83,142.6,24.66,33.44,18.09,66.76,1.06,44.54
2006-10-05,kalinditi_001,-1.065,38.025,5.4958,3.6845,2.5018,7.4122,0.94,2.89,138.7,24.73,32.79,18.91,67.56,1.57,59.53
2006-10-06,kalinditi_001,-1.065,38.025,7.3346,7.5048,1.495,7.5314,0.99,3.08,151.9,23.53,32.46,17.36,58.53,0.1,28.52
2006-10-07,kalinditi_001,-1.065,38.025,6.4291,4.6901,2.5805,7.4702,1.0,3.21,153.1,23.85,32.63,16.03,58.79,0.45,42.86
2006-10-08,kalinditi_001,-1.065,38.025,6.3336,5.2286,2.1722,7.4803,1.04,3.33,147.0,24.56,33.02,18.81,62.02,0.2,52.97
2006-10-09,kalinditi_001,-1.065,38.025,6.9598,6.2542,2.2375,7.4837,1.01,3.28,155.0,23.92,32.32,17.6,57.89,0.2,29.1
2006-10-10,kalinditi_001,-1.065,38.025,5.6155,4.1172,2.3443,7.2204,1.01,3.33,151.8,23.6,32.26,17.08,64.1,1.23,48.33
2006-10-11,kalinditi_001,-1.065,38.025,5.196,2.9117,2.6753,7.2173,1.04,3.46,141.5,23.39,31.22,17.29,64.34,0.76,63.19
2006-10-12,kalinditi_001,-1.065,38.025,5.5812,3.3226,2.701,7.465,0.98,3.3,140.7,23.29,30.9,17.21,66.2,1.44,67.82
2006-10-13,kalinditi_001,-1.065,38.025,4.5643,2.8018,2.3556,7.5103,0.96,3.29,149.6,22.42,29.52,17.31,69.08,1.59,81.52
2006-10-14,kalinditi_001,-1.065,38.025,6.4754,4.4011,2.7506,7.4772,0.9,3.16,160.1,22.5,30.73,15.82,65.72,0.54,70.11
2006-10-15,kalinditi_001,-1.065,38.025,5.8759,4.0253,2.5536,7.327,0.9,3.17,156.9,23.53,31.8,17.46,67.75,2.62,61.76
2006-10-16,kalinditi_001,-1.065,38.025,4.8062,2.1598,2.5145,7.3061,0.85,3.07,142.8,23.68,30.81,18.91,73.18,3.69,79.64
2006-10-17,kalinditi_001,-1.065,38.025,5.3256,3.4572,2.4547,7.2874,0.89,3.29,142.5,23.49,30.68,18.37,71.2,0.79,59.24
2006-10-18,kalinditi_001,-1.065,38.025,5.6266,3.5611,2.6066,7.476,0.8,3.0,148.3,23.25,31.54,17.38,71.16,5.3,58.38
2006-10-19,kalinditi_001,-1.065,38.025,6.4361,5.1643,2.2913,7.2732,0.71,2.76,149.2,23.39,31.14,17.56,70.51,2.82,38.73
2006-10-20,kalinditi_001,-1.065,38.025,6.1495,4.7338,2.5932,7.4395,0.72,2.89,153.2,23.17,30.61,18.14,76.08,3.61,73.96
2006-10-21,kalinditi_001,-1.065,38.025,4.8588,2.7394,2.2579,7.3022,0.64,2.67,141.6,22.87,29.53,18.65,80.69,13.97,81.43
2006-10-22,kalinditi_001,-1.065,38.025,4.9205,2.3664,2.7358,7.3334,0.55,2.37,139.8,23.19,30.17,18.17,77.03,8.0,88.07
2006-10-23,kalinditi_001,-1.065,38.025,7.422,7.5948,1.5418,7.477,0.55,2.46,149.9,23.28,32.07,17.81,69.08,2.42,28.03
2006-10-24,kalinditi_001,-1.065,38.025,6.0874,4.4981,2.5685,7.3476,0.42,1.91,145.5,23.82,31.66,18.23,75.32,4.32,46.94
2006-10-25,kalinditi_001,-1.065,38.025,6.1308,3.6192,2.9969,7.2792,0.43,2.06,138.2,23.81,32.34,18.3,67.77,1.68,59.89
2006-10-26,kalinditi_001,-1.065,38.025,6.6727,5.7278,2.3174,7.3529,0.33,1.71,131.0,24.07,31.92,17.93,68.69,2.21,25.44
2006-10-27,kalinditi_001,-1.065,38.025,6.5537,5.2243,2.5032,7.5034,0.48,2.39,141.5,23.72,31.6,18.78,72.33,2.78,51.81
2006-10-28,kalinditi_001,-1.065,38.025,4.5862,2.1058,2.5553,7.3464,0.46,2.32,141.5,22.97,28.83,18.56,74.49,2.89,75.65
2006-10-29,kalinditi_001,-1.065,38.025,6.9322,5.9894,2.2814,7.4254,0.47,2.44,153.3,23.91,32.38,18.02,60.79,0.09,52.05
2006-10-30,kalinditi_001,-1.065,38.025,6.5566,5.2459,2.3362,7.1978,0.46,2.52,148.5,23.25,32.06,16.4,70.49,4.2,33.37
2006-10-31,kalinditi_001,-1.065,38.025,4.8026,2.5822,2.4341,7.2307,0.43,2.4,126.1,23.3,30.16,18.91,80.65,14.66,86.57
2006-11-01,kalinditi_001,-1.065,38.025,3.9379,1.9586,2.1586,7.2929,0.4,2.31,102.6,22.88,28.59,19.25,81.39,11.73,91.99
2006-11-02,kalinditi_001,-1.065,38.025,6.2566,5.4466,2.0117,7.3716,0.31,1.85,115.9,23.15,29.82,18.89,79.76,4.11,64.55
2006-11-03,kalinditi_001,-1.065,38.025,6.3686,4.7484,2.5308,7.374,0.28,1.73,115.4,23.99,31.38,18.48,74.31,1.61,60.53
2006-11-04,kalinditi_001,-1.065,38.025,6.2177,4.007,3.1313,7.2754,0.28,1.78,94.7,24.02,31.45,18.9,76.16,3.4,88.88
2006-11-05,kalinditi_001,-1.065,38.025,5.8596,2.987,2.9714,7.177,0.29,1.9,87.1,23.27,29.45,19.12,79.74,6.9,84.61
2006-11-06,kalinditi_001,-1.065,38.025,5.2906,3.0346,2.3563,6.985,0.33,2.22,90.9,22.6,27.74,19.59,82.76,6.66,80.84
2006-11-07,kalinditi_001,-1.065,38.025,4.9558,2.8697,2.3614,7.1642,0.28,1.94,104.3,22.59,28.9,18.44,82.07,9.43,86.2
2006-11-08,kalinditi_001,-1.065,38.025,6.0439,4.4304,2.6114,7.2946,0.28,1.99,152.8,23.19,30.08,18.11,73.03,2.23,62.2
2006-11-09,kalinditi_001,-1.065,38.025,6.1829,4.7633,2.3064,7.3061,0.27,1.98,147.0,23.03,29.74,18.66,80.72,9.28,63.44
2006-11-10,kalinditi_001,-1.065,38.025,6.3878,5.7048,2.1857,7.3361,0.22,1.71,142.8,22.61,28.11,18.82,83.21,11.23,67.77
2006-11-11,kalinditi_001,-1.065,38.025,5.5644,4.1762,2.1458,7.3368,0.16,1.28,129.8,22.19,27.44,19.32,86.46,14.01,78.46
2006-11-12,kalinditi_001,-1.065,38.025,5.7982,4.5257,2.3736,7.3296,0.21,1.72,126.0,22.67,29.35,18.83,81.24,9.29,75.12
2006-11-13,kalinditi_001,-1.065,38.025,6.5086,5.5982,2.1708,7.3138,0.25,1.54,107.7,22.29,27.86,18.61,83.6,10.09,62.4
2006-11-14,kalinditi_001,-1.065,38.025,6.0058,4.5288,2.3261,7.2708,0.25,1.44,112.6,22.52,28.89,18.03,83.42,21.03,77.22
2006-11-15,kalinditi_001,-1.065,38.025,6.187,4.6783,2.5188,7.2098,0.17,1.52,120.1,22.81,28.97,19.16,83.18,9.62,75.6
2006-11-16,kalinditi_001,-1.065,38.025,6.5431,5.6453,2.279,7.273,0.18,1.63,133.6,22.0,28.03,17.87,80.73,12.81,60.13
2006-11-17,kalinditi_001,-1.065,38.025,5.6734,3.948,2.335,7.2876,0.19,1.39,117.2,21.17,25.33,19.0,89.52,16.1,79.49
2006-11-18,kalinditi_001,-1.065,38.025,6.3158,5.5978,2.2658,7.0966,0.12,1.18,141.3,23.06,30.7,17.89,76.76,2.94,70.84
2006-11-19,kalinditi_001,-1.065,38.025,6.1543,4.2221,2.7094,6.9516,0.16,1.62,142.8,22.55,29.38,18.38,82.94,21.29,73.65
2006-11-20,kalinditi_001,-1.065,38.025,5.6297,2.9054,2.7422,7.062,0.17,1.76,140.7,22.75,29.14,19.46,83.68,17.06,90.82
2006-11-21,kalinditi_001,-1.065,38.025,4.7398,0.9432,3.0562,7.1856,0.12,1.32,167.3,21.19,25.72,18.88,89.7,12.75,95.8
2006-11-22,kalinditi_001,-1.065,38.025,5.5942,2.6407,2.9064,7.1309,0.14,1.5,164.4,22.22,28.66,17.83,84.3,14.86,91.23
2006-11-23,kalinditi_001,-1.065,38.025,4.6682,1.4198,2.8898,7.1606,0.12,1.19,54.5,22.33,28.23,18.69,85.64,6.11,95.39
2006-11-24,kalinditi_001,-1.065,38.025,6.725,6.0946,2.0594,7.2192,0.13,1.57,55.6,22.78,28.75,18.45,80.29,1.72,45.85
2006-11-25,kalinditi_001,-1.065,38.025,6.7066,5.8769,2.2613,7.121,0.18,1.49,58.1,22.87,29.83,18.71,78.62,1.09,36.73
2006-11-26,kalinditi_001,-1.065,38.025,6.5556,5.5752,2.1857,6.9127,0.22,1.41,50.0,23.2,30.36,18.79,78.26,6.31,46.09
2006-11-27,kalinditi_001,-1.065,38.025,6.7253,5.7946,2.1552,7.039,0.15,1.16,78.2,24.32,32.26,18.57,70.65,6.1,50.11
2006-11-28,kalinditi_001,-1.065,38.025,6.1536,4.6265,2.4926,7.1076,0.11,1.39,77.4,23.7,30.65,18.62,77.55,3.38,70.34
2006-11-29,kalinditi_001,-1.065,38.025,5.3549,3.1106,2.6208,7.092,0.2,1.46,35.3,23.46,30.0,18.84,79.28,3.67,83.4
2006-11-30,kalinditi_001,-1.065,38.025,5.7005,3.7649,2.5224,7.2151,0.12,1.65,35.8,22.22,27.88,18.63,85.16,14.62,87.04
2006-12-01,kalinditi_001,-1.065,38.025,5.7149,4.6375,2.1091,7.0673,0.13,1.91,59.5,22.68,28.17,19.58,85.96,6.65,76.38
2006-12-02,kalinditi_001,-1.065,38.025,5.3698,3.4291,2.507,7.1014,0.18,1.78,70.5,22.36,28.71,18.85,81.81,2.98,70.65
2006-12-03,kalinditi_001,-1.065,38.025,6.4601,5.9429,2.046,7.1443,0.25,1.3,59.2,23.3,29.96,18.32,73.78,1.23,54.84
2006-12-04,kalinditi_001,-1.065,38.025,6.4925,6.2105,1.9586,7.1597,0.18,1.31,84.3,23.67,30.81,19.27,78.37,6.86,55.12
2006-12-05,kalinditi_001,-1.065,38.025,6.4392,6.0475,2.0825,7.1434,0.08,1.34,94.9,23.16,30.47,18.91,81.38,3.13,55.23
2006-12-06,kalinditi_001,-1.065,38.025,6.0314,4.6781,2.3213,7.1342,0.12,1.73,69.6,22.82,28.94,18.98,83.47,3.86,58.49
2006-12-07,kalinditi_001,-1.065,38.025,5.2013,3.1654,2.4595,7.061,0.11,2.05,38.7,23.03,29.62,18.75,81.27,2.92,71.26
2006-12-08,kalinditi_001,-1.065,38.025,6.3542,5.0618,2.3928,7.0058,0.11,1.96,34.3,23.0,29.81,18.11,77.15,1.39,40.13
2006-12-09,kalinditi_001,-1.065,38.025,6.6163,5.976,2.1072,7.0008,0.11,1.94,34.9,22.8,30.06,17.86,79.67,2.98,45.12
2006-12-10,kalinditi_001,-1.065,38.025,5.3856,3.5304,2.5793,7.1482,0.09,1.8,35.2,22.52,29.21,17.98,78.93,2.31,77.15
2006-12-11,kalinditi_001,-1.065,38.025,6.4838,5.6988,2.3383,7.0466,0.08,1.69,38.7,23.46,31.13,17.23,76.33,3.1,53.55
2006-12-12,kalinditi_001,-1.065,38.025,6.1937,5.0266,2.3837,6.9142,0.08,1.52,68.2,23.13,29.0,19.55,82.89,3.92,70.88
2006-12-13,kalinditi_001,-1.065,38.025,3.3492,0.9938,2.2003,6.8846,0.07,1.43,58.0,22.08,27.24,19.01,87.8,5.78,98.09
2006-12-14,kalinditi_001,-1.065,38.025,5.0542,2.839,2.9448,7.0435,0.08,1.56,54.1,22.23,27.47,19.42,86.44,7.67,92.48
2006-12-15,kalinditi_001,-1.065,38.025,6.1001,4.8384,2.1211,6.9036,0.09,1.77,47.2,23.27,29.98,18.82,78.16,2.68,63.37
2006-12-16,kalinditi_001,-1.065,38.025,6.1032,5.2862,2.1233,6.8035,0.06,1.51,33.9,21.59,26.34,19.01,87.63,5.1,62.58
2006-12-17,kalinditi_001,-1.065,38.025,6.1699,5.4991,1.9646,6.9607,0.08,1.84,30.1,22.57,28.79,17.7,81.05,1.63,61.67
2006-12-18,kalinditi_001,-1.065,38.025,5.2922,2.981,2.7206,6.8472,0.07,1.63,32.7,22.44,28.04,18.8,83.19,1.88,81.61
2006-12-19,kalinditi_001,-1.065,38.025,5.4989,3.4982,2.4262,6.7205,0.08,1.76,36.8,22.55,28.76,19.23,82.27,2.33,77.34
2006-12-20,kalinditi_001,-1.065,38.025,5.8135,4.3757,2.4072,6.6857,0.11,1.64,50.0,22.69,28.66,18.87,80.79,1.54,64.99
2006-12-21,kalinditi_001,-1.065,38.025,6.1315,4.2646,2.6707,6.8911,0.08,1.74,38.7,23.45,30.47,18.63,74.21,1.16,67.15
2006-12-22,kalinditi_001,-1.065,38.025,6.3338,4.8043,2.5579,6.961,0.09,1.47,25.1,23.46,31.68,17.02,71.51,1.43,59.9
2006-12-23,kalinditi_001,-1.065,38.025,5.0722,1.9824,2.7614,6.8062,0.09,1.36,27.5,23.37,30.94,17.84,75.69,5.08,88.32
2006-12-24,kalinditi_001,-1.065,38.025,4.7268,2.1588,2.5188,6.7853,0.09,1.33,21.3,23.14,29.57,18.98,78.39,5.31,88.92
2006-12-25,kalinditi_001,-1.065,38.025,3.3079,0.6965,2.0539,6.8419,0.08,1.59,40.0,22.94,28.79,19.27,82.81,22.73,96.11
2006-12-26,kalinditi_001,-1.065,38.025,4.1654,1.0303,2.6155,6.9115,0.08,1.56,32.9,22.62,28.46,18.73,82.83,7.94,97.9
2006-12-27,kalinditi_001,-1.065,38.025,5.9798,4.7556,2.346,6.9619,0.07,1.4,36.8,21.38,26.2,18.5,88.75,20.5,69.69
2006-12-28,kalinditi_001,-1.065,38.025,5.4605,2.5361,2.9093,6.8645,0.1,1.07,41.3,22.27,27.38,18.89,83.45,12.7,88.92
2006-12-29,kalinditi_001,-1.065,38.025,5.6033,4.0608,2.3659,6.9912,0.12,1.57,27.6,22.2,28.21,18.16,84.55,13.97,83.62
2006-12-30,kalinditi_001,-1.065,38.025,3.6838,0.8402,2.2116,6.9737,0.2,1.23,28.7,21.89,26.06,19.31,85.74,10.25,98.15
2006-12-31,kalinditi_001,-1.065,38.025,4.9478,1.7772,2.9966,6.9134,0.08,1.47,17.8,21.4,25.77,18.25,86.11,6.96,88.36
2007-01-01,kalinditi_001,-1.065,38.025,6.9259,6.7241,1.9927,7.02,0.1,2.0,12.0,21.76,28.27,17.6,79.18,2.07,33.89
2007-01-02,kalinditi_001,-1.065,38.025,5.5826,3.3228,2.6033,7.0822,0.13,2.07,25.1,21.48,27.98,16.6,83.26,6.49,77.56
2007-01-03,kalinditi_001,-1.065,38.025,4.909,2.5452,2.549,7.0862,0.11,1.87,39.7,21.88,27.26,18.22,85.52,7.41,85.46
2007-01-04,kalinditi_001,-1.065,38.025,4.7047,2.7886,2.1768,6.996,0.12,2.26,54.0,21.07,24.78,17.71,88.03,5.82,82.48
2007-01-05,kalinditi_001,-1.065,38.025,6.7994,5.8862,2.3093,7.1662,0.11,1.95,31.7,20.81,27.9,15.28,78.8,0.28,48.75
2007-01-06,kalinditi_001,-1.065,38.025,6.8515,6.2902,2.099,7.2506,0.17,2.01,19.6,20.62,28.35,14.66,74.37,0.0,55.42
2007-01-07,kalinditi_001,-1.065,38.025,7.273,7.7844,1.6918,7.403,0.21,1.99,11.9,21.86,30.23,15.8,64.29,0.0,32.0
2007-01-08,kalinditi_001,-1.065,38.025,7.0032,6.6578,2.0633,7.2682,0.2,1.95,11.0,22.45,31.06,16.47,64.76,0.0,39.74
